,CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,ST016Q01NA,ST038Q01NA,ST038Q02NA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA
5008,276.0,DEU,27600198.0,27601767.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5009,276.0,DEU,27600198.0,27608817.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5010,276.0,DEU,27600198.0,27606420.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,1.0,1.0,2.0
5011,276.0,DEU,27600198.0,27603788.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5012,276.0,DEU,27600198.0,27602485.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,4.0
5013,276.0,DEU,27600198.0,27606618.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5014,276.0,DEU,27600198.0,27604943.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5015,276.0,DEU,27600198.0,27607612.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,4.0
5016,276.0,DEU,27600198.0,27608436.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,3.0,2.0,1.0,1.0,1.0,1.0
5017,276.0,DEU,27600198.0,27608668.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5018,276.0,DEU,27600198.0,27603539.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5019,276.0,DEU,27600198.0,27600149.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5020,276.0,DEU,27600199.0,27601054.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5021,276.0,DEU,27600199.0,27606925.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5022,276.0,DEU,27600199.0,27601339.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5023,276.0,DEU,27600199.0,27605272.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5024,276.0,DEU,27600199.0,27611042.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5025,276.0,DEU,27600199.0,27606825.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5026,276.0,DEU,27600199.0,27606273.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,3.0,1.0,2.0,1.0,1.0
5027,276.0,DEU,27600199.0,27610613.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5028,276.0,DEU,27600199.0,27603331.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5029,276.0,DEU,27600199.0,27604335.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,2.0
5030,276.0,DEU,27600199.0,27607728.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5031,276.0,DEU,27600199.0,27603868.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5032,276.0,DEU,27600199.0,27602957.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5033,276.0,DEU,27600199.0,27611094.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5034,276.0,DEU,27600199.0,27606122.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,3.0,1.0,2.0,1.0,2.0
5035,276.0,DEU,27600199.0,27606845.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5036,276.0,DEU,27600199.0,27601478.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
5037,276.0,DEU,27600199.0,27606189.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,3.0,1.0,1.0,1.0,1.0
5038,276.0,DEU,27600199.0,27611629.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5039,276.0,DEU,27600199.0,27608450.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5040,276.0,DEU,27600199.0,27606410.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5041,276.0,DEU,27600199.0,27609374.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5042,276.0,DEU,27600199.0,27603050.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5043,276.0,DEU,27600199.0,27606258.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5044,276.0,DEU,27600200.0,27610228.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5045,276.0,DEU,27600200.0,27605585.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,1.0,1.0,1.0,1.0,1.0
5046,276.0,DEU,27600200.0,27606059.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,3.0,3.0,1.0,1.0,1.0,2.0
5047,276.0,DEU,27600200.0,27603908.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,,,,,,
5048,276.0,DEU,27600200.0,27603783.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5049,276.0,DEU,27600200.0,27606991.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,,,,,,,,,
5050,276.0,DEU,27600201.0,27602742.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5051,276.0,DEU,27600201.0,27612315.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
5052,276.0,DEU,27600201.0,27600563.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,2.0,2.0,1.0,1.0,3.0
5053,276.0,DEU,27600201.0,27606396.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,3.0,2.0,4.0,2.0,3.0,1.0
5054,276.0,DEU,27600201.0,27601283.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5055,276.0,DEU,27600201.0,27604114.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5056,276.0,DEU,27600201.0,27610842.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5057,276.0,DEU,27600201.0,27608511.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5058,276.0,DEU,27600201.0,27612167.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5059,276.0,DEU,27600201.0,27607098.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5060,276.0,DEU,27600201.0,27600978.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,2.0,3.0,1.0,1.0,1.0,3.0
5061,276.0,DEU,27600201.0,27604233.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5062,276.0,DEU,27600201.0,27603377.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5063,276.0,DEU,27600201.0,27606900.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5064,276.0,DEU,27600201.0,27600523.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5065,276.0,DEU,27600201.0,27607868.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,2.0,1.0,1.0,1.0
5066,276.0,DEU,27600201.0,27607944.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5067,276.0,DEU,27600201.0,27606203.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5068,276.0,DEU,27600201.0,27602669.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5069,276.0,DEU,27600201.0,27608252.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5070,276.0,DEU,27600201.0,27606708.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5071,276.0,DEU,27600201.0,27611434.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5072,276.0,DEU,27600201.0,27606183.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5073,276.0,DEU,27600201.0,27602560.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5074,276.0,DEU,27600201.0,27600482.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5075,276.0,DEU,27600201.0,27605327.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5076,276.0,DEU,27600202.0,27611633.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,1.0
5077,276.0,DEU,27600202.0,27603462.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5078,276.0,DEU,27600202.0,27603929.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5079,276.0,DEU,27600202.0,27601793.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,1.0,1.0,1.0
5080,276.0,DEU,27600202.0,27601000.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,3.0,4.0,1.0,1.0,1.0,2.0
5081,276.0,DEU,27600202.0,27609671.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5082,276.0,DEU,27600202.0,27609066.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,2.0,,
5083,276.0,DEU,27600202.0,27604755.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5084,276.0,DEU,27600202.0,27608402.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,2.0
5085,276.0,DEU,27600202.0,27604750.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5086,276.0,DEU,27600202.0,27605577.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,,1.0
5087,276.0,DEU,27600202.0,27608348.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,3.0,1.0,1.0,1.0,3.0
5088,276.0,DEU,27600202.0,27603983.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5089,276.0,DEU,27600202.0,27608823.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,2.0,1.0,1.0,1.0,1.0
5090,276.0,DEU,27600202.0,27607561.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5091,276.0,DEU,27600202.0,27611309.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5092,276.0,DEU,27600202.0,27608185.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5093,276.0,DEU,27600202.0,27600054.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,3.0,1.0,1.0,2.0,1.0
5094,276.0,DEU,27600202.0,27611388.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5095,276.0,DEU,27600202.0,27600665.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5096,276.0,DEU,27600202.0,27607037.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5097,276.0,DEU,27600202.0,27603402.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5098,276.0,DEU,27600202.0,27600492.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,2.0,1.0,4.0
5099,276.0,DEU,27600202.0,27607184.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5100,276.0,DEU,27600202.0,27602747.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5101,276.0,DEU,27600202.0,27608571.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5102,276.0,DEU,27600204.0,27606397.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,1.0,1.0,2.0
5103,276.0,DEU,27600204.0,27608946.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
5104,276.0,DEU,27600204.0,27604169.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,4.0,3.0,1.0,1.0,1.0,2.0
5105,276.0,DEU,27600204.0,27603165.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,2.0,1.0,1.0
5106,276.0,DEU,27600204.0,27602335.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,3.0,1.0,1.0,1.0,1.0,1.0
5107,276.0,DEU,27600204.0,27611201.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5108,276.0,DEU,27600204.0,27600212.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,1.0,1.0,2.0
5109,276.0,DEU,27600204.0,27603266.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5110,276.0,DEU,27600204.0,27604753.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5111,276.0,DEU,27600204.0,27605755.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,1.0,1.0,3.0,1.0,1.0
5112,276.0,DEU,27600204.0,27604913.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5113,276.0,DEU,27600204.0,27610531.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5114,276.0,DEU,27600204.0,27609801.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,2.0
5115,276.0,DEU,27600204.0,27605439.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5116,276.0,DEU,27600204.0,27610322.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5117,276.0,DEU,27600204.0,27604590.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5118,276.0,DEU,27600204.0,27605033.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,1.0,1.0,1.0,1.0,1.0
5119,276.0,DEU,27600204.0,27603926.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5120,276.0,DEU,27600204.0,27602230.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,3.0,1.0,1.0,1.0,1.0
5121,276.0,DEU,27600204.0,27606769.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5122,276.0,DEU,27600204.0,27609904.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,2.0,1.0,1.0
5123,276.0,DEU,27600204.0,27603430.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5124,276.0,DEU,27600204.0,27604729.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5125,276.0,DEU,27600204.0,27610631.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,1.0,3.0,1.0,3.0
5126,276.0,DEU,27600204.0,27611418.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5127,276.0,DEU,27600204.0,27607846.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,2.0,1.0,1.0
5128,276.0,DEU,27600204.0,27605820.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5129,276.0,DEU,27600204.0,27603411.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5130,276.0,DEU,27600204.0,27601695.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5131,276.0,DEU,27600204.0,27600014.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5132,276.0,DEU,27600205.0,27611991.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5133,276.0,DEU,27600205.0,27612001.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5134,276.0,DEU,27600205.0,27607994.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5135,276.0,DEU,27600205.0,27612061.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0
5136,276.0,DEU,27600205.0,27608186.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,1.0,1.0,1.0
5137,276.0,DEU,27600205.0,27600921.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5138,276.0,DEU,27600205.0,27602481.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5139,276.0,DEU,27600205.0,27602567.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5140,276.0,DEU,27600205.0,27611607.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5141,276.0,DEU,27600205.0,27603848.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,1.0,1.0,2.0,1.0,1.0
5142,276.0,DEU,27600205.0,27606326.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5143,276.0,DEU,27600205.0,27604357.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5144,276.0,DEU,27600205.0,27608493.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5145,276.0,DEU,27600205.0,27604948.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5146,276.0,DEU,27600205.0,27600379.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5147,276.0,DEU,27600205.0,27604851.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
5148,276.0,DEU,27600205.0,27609484.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5149,276.0,DEU,27600205.0,27608377.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
5150,276.0,DEU,27600205.0,27601738.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5151,276.0,DEU,27600205.0,27602402.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5152,276.0,DEU,27600205.0,27612236.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5153,276.0,DEU,27600205.0,27609068.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5154,276.0,DEU,27600205.0,27602757.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,1.0,1.0,1.0
5155,276.0,DEU,27600205.0,27610040.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0
5156,276.0,DEU,27600205.0,27610309.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
5157,276.0,DEU,27600205.0,27605787.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5158,276.0,DEU,27600205.0,27607143.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5159,276.0,DEU,27600205.0,27604321.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,2.0,3.0,1.0,2.0
5160,276.0,DEU,27600206.0,27600349.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
5161,276.0,DEU,27600206.0,27608821.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,2.0,1.0,2.0
5162,276.0,DEU,27600206.0,27606408.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,3.0,2.0,1.0,2.0,1.0,3.0
5163,276.0,DEU,27600206.0,27601864.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5164,276.0,DEU,27600206.0,27608728.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5165,276.0,DEU,27600206.0,27600191.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5166,276.0,DEU,27600206.0,27603747.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5167,276.0,DEU,27600206.0,27611804.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,2.0,2.0,1.0,2.0
5168,276.0,DEU,27600206.0,27601856.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5169,276.0,DEU,27600206.0,27609562.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5170,276.0,DEU,27600206.0,27606993.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5171,276.0,DEU,27600206.0,27601244.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,2.0,2.0,1.0,1.0,2.0,1.0
5172,276.0,DEU,27600206.0,27605792.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
5173,276.0,DEU,27600206.0,27611965.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
